id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1388644393733824515,1388644393733824515,2021-05-01 19:59:57 Hora est. Sudamérica Pacífico,2021-05-01,19:59:57,-0400,53844645,gonzaloandresmv,Gonzalo Montecinos ,"{'type': 'Point', 'coordinates': [-33.52185, -70.59863]}","Que recuerdos de mi juventud y amigos de infancia.  😃😃😃😃 me llego este #tbt.  Gracias Diana 🥰🥰🥰🥰 en La Florida, Chile  https://t.co/PIUbscGtcG",es,[],['https://www.instagram.com/p/COWYOHWBKoY/?igshid=b818fbipebzw'],[],0,0,0,['tbt'],[],https://twitter.com/gonzaloandresmv/status/1388644393733824515,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644355808825345,1388619412392054784,2021-05-01 19:59:48 Hora est. Sudamérica Pacífico,2021-05-01,19:59:48,-0400,1509454518,von_monica,Monona 👮‍♀️💚👮,,@RoPatriota @Jack_Eterno @GuerreraJca Inconsecuentes!,es,[],[],[],2,0,1,[],[],https://twitter.com/von_monica/status/1388644355808825345,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Jack_Eterno', 'name': 'Jack_Eterno', 'id': '1933989114'}, {'screen_name': 'GuerreraJca', 'name': 'ᎶᏌᎬᎡᎡᎬᎡᎪ☭⃠', 'id': '20739116'}]",,,,
1388644313345761281,1388644313345761281,2021-05-01 19:59:38 Hora est. Sudamérica Pacífico,2021-05-01,19:59:38,-0400,140281779,mireyaarellanob,Mireya Arellano B.,,"Si el general director de carabineros define como víctimas a los miembros de la institución,  cuando reprimen a los manifestantes, me pregunto: ¿cómo tendrían que actuar estos funcionarios para que los defina como victimarios? ¡Dios mío!",es,[],[],[],0,0,0,[],[],https://twitter.com/Mireyaarellanob/status/1388644313345761281,False,https://twitter.com/thecliniccl/status/1388563888694833152,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644292730753031,1388640267780165638,2021-05-01 19:59:33 Hora est. Sudamérica Pacífico,2021-05-01,19:59:33,-0400,1220181082722783236,jessboscan5,Jesús Boscan,,@jlvgjockey @ARodriguezVera 🤣🤣🤣🤣🤣🤣,und,[],[],[],0,0,0,[],[],https://twitter.com/JessBoscan5/status/1388644292730753031,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'jlvgjockey', 'name': 'José L. Verenzuela', 'id': '3252700666'}, {'screen_name': 'ARodriguezVera', 'name': 'AlfonsoRodriguezVera', 'id': '919623912'}]",,,,
1388644284853796868,1388644284853796868,2021-05-01 19:59:31 Hora est. Sudamérica Pacífico,2021-05-01,19:59:31,-0400,1277842654869491712,carlos_seba3,Carlos Sebastián 🦎,,"Ayer dejando volantes en 3 comunas de la RM, y hoy doblando volantes para la próxima semana, que se viene también movidita. Porque, si queremos ganar, debemos movernos. #RecuperemosChile #TuVotoSalvaChile @RojoEdwards  https://t.co/fFOrFSEJFU",es,"[{'screen_name': 'rojoedwards', 'name': 'rojo edwards', 'id': '154158378'}]",[],['https://pbs.twimg.com/media/E0V0nb1XoAIOy51.jpg'],3,9,31,"['recuperemoschile', 'tuvotosalvachile']",[],https://twitter.com/Carlos_Seba3/status/1388644284853796868,False,,1,https://pbs.twimg.com/media/E0V0nb1XoAIOy51.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644257892900865,1388641072629288962,2021-05-01 19:59:25 Hora est. Sudamérica Pacífico,2021-05-01,19:59:25,-0400,612978154,do_tigrao,O Tigrão,,"@setorres1925 @Caco_en_LT Cuando trabajas en esto, es pecado no leerlos.",es,[],[],[],1,0,1,[],[],https://twitter.com/do_tigrao/status/1388644257892900865,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'setorres1925', 'name': 'sedtorres', 'id': '1383458887752249347'}, {'screen_name': 'Caco_en_LT', 'name': 'Cacolina Cacolain', 'id': '30687236'}]",,,,
1388644240759136261,1388644240759136261,2021-05-01 19:59:21 Hora est. Sudamérica Pacífico,2021-05-01,19:59:21,-0400,2332808791,sebaojeda8,Sebastian Ojeda,,Villanueva viene jugando del 2018 y sigue sin pasar la pelota,es,[],[],[],0,0,1,[],[],https://twitter.com/sebaojeda8/status/1388644240759136261,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644184664551429,1388643106023747586,2021-05-01 19:59:08 Hora est. Sudamérica Pacífico,2021-05-01,19:59:08,-0400,1219635243130523649,jccl03_03,JotaCe,,"@ColoColo Vamos con todo no mas, a morir por el Colo!",es,[],[],[],0,0,0,[],[],https://twitter.com/jccl03_03/status/1388644184664551429,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'ColoColo', 'name': 'Colo-Colo', 'id': '128325965'}]",,,,
1388644182957436929,1388644182957436929,2021-05-01 19:59:07 Hora est. Sudamérica Pacífico,2021-05-01,19:59:07,-0400,122129212,kcaiceo,Karen,,Las penas del futbol se pasan con sopaipillas. Esta vez me tocó a mi regalonear a J. 🥰  https://t.co/bF4sLN22bb,es,[],[],['https://pbs.twimg.com/media/E0V0hBAWYAUxqRN.jpg'],1,0,3,[],[],https://twitter.com/Kcaiceo/status/1388644182957436929,False,,1,https://pbs.twimg.com/media/E0V0hBAWYAUxqRN.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644156407435269,1388644156407435269,2021-05-01 19:59:01 Hora est. Sudamérica Pacífico,2021-05-01,19:59:01,-0400,2488846321,rgil54,RGIL54,,"Que vergüenza, éso equivale a menos de 2000 pesos chilenos",es,[],[],[],0,0,0,[],[],https://twitter.com/rgil54/status/1388644156407435269,False,https://twitter.com/luchaalmada/status/1388548651744743426,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644119677968388,1388642336352182274,2021-05-01 19:58:52 Hora est. Sudamérica Pacífico,2021-05-01,19:58:52,-0400,1331702482381262853,malcalibrado7,Malcalibrado⁷,,"@suspendido20 5-1 ,🤭",und,[],[],[],1,0,0,[],[],https://twitter.com/malcalibrado7/status/1388644119677968388,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'suspendido20', 'name': 'Maxilocura ♿🇲🇳', 'id': '1386695953953050626'}]",,,,
1388644046432780289,1388644046432780289,2021-05-01 19:58:35 Hora est. Sudamérica Pacífico,2021-05-01,19:58:35,-0400,34420710,biosincracia,Daniça Goles English,"{'type': 'Point', 'coordinates': [-33.45555556, -70.59361111]}","Mujeres de la revuelta de Chicago, a lo bolchevique reclamando el derecho de aprender a leer #mujeresvalientes #mujereschilenas #diadeltrabajador #trabajadores #QueSeJodaAristia #dignidad #derechoshumanos #ciudadanos  https://t.co/jsTkcChanO",es,[],['https://www.instagram.com/p/COWYD1KJaBU/?igshid=1m7moljyrj1k8'],[],0,0,0,"['mujeresvalientes', 'mujereschilenas', 'diadeltrabajador', 'trabajadores', 'quesejodaaristia', 'dignidad', 'derechoshumanos', 'ciudadanos']",[],https://twitter.com/Biosincracia/status/1388644046432780289,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644042431508483,1388643650314424320,2021-05-01 19:58:34 Hora est. Sudamérica Pacífico,2021-05-01,19:58:34,-0400,316753594,andresrcz,cesar andres miranda,,@newnewpza Esa es ... pero muchos reclaman ... no lo entiendo.. te lo firmo ahora ... colo colo saldra campeon ...,es,[],[],[],1,0,1,[],[],https://twitter.com/AndresRcz/status/1388644042431508483,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'newnewpza', 'name': 'Pza', 'id': '154393885'}]",,,,
1388644040527253505,1388642571216371714,2021-05-01 19:58:33 Hora est. Sudamérica Pacífico,2021-05-01,19:58:33,-0400,262009294,jpgajardot,Juan Pablo Gajardo T,,@Pedroaross Jojojo... según los ciclos de su equipo (el ultino se les acabó el año pasado)... hablamos en 20 años ✌🏼,es,[],[],[],1,0,0,[],[],https://twitter.com/jpgajardot/status/1388644040527253505,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Pedroaross', 'name': 'Pedro Aros  \uf8ff', 'id': '3036514275'}]",,,,
1388644028959318016,1388644028959318016,2021-05-01 19:58:30 Hora est. Sudamérica Pacífico,2021-05-01,19:58:30,-0400,3332392881,joainsky,Joainsky💥,,"Entramos a jugar con un cabro que nació el 2003 y con otro que hace 1 año le estaban sacando un tumor de la pierna. La banca del Colo era la versión futbolistica de Benjamin Button, cada vez que salía un jugador entraba uno mas chico. Nada que reprocharle a los cabros.",es,[],[],[],0,2,5,[],[],https://twitter.com/joainsky/status/1388644028959318016,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388644018482040840,1388555738998611973,2021-05-01 19:58:28 Hora est. Sudamérica Pacífico,2021-05-01,19:58:28,-0400,161081949,carlossassarini,CarlosSassarini,,"@Germancoto2021 El razonamiento de la vecina   ""no voto por Jadue porque es comunista ""  ....estamos perdidos Lavin se ríe...",es,[],[],[],0,0,1,[],[],https://twitter.com/Carlossassarini/status/1388644018482040840,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Germancoto2021', 'name': 'GERM🅰️N! cuenta 2', 'id': '1347406434485612544'}]",,,,
1388643884926898185,1388643884926898185,2021-05-01 19:57:56 Hora est. Sudamérica Pacífico,2021-05-01,19:57:56,-0400,49471179,alvaroalarconm,Alvaro Alarcon,,Pronóstico de lluvia de lágrimas en tuiter,es,[],[],[],0,0,0,[],[],https://twitter.com/AlvaroAlarconM/status/1388643884926898185,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388643878509678592,1388589097388761091,2021-05-01 19:57:55 Hora est. Sudamérica Pacífico,2021-05-01,19:57:55,-0400,1353508481354104832,arthurmont7,Arturo Montenegro Andrade,,"@Carlosnegretem Legalmente no existía. Es decir no había partida de nacimiento. Si en tal caso quieres responder algo sobre la fundacion de emelec, hazlo desde la misma página de emelec no de Wikipedia, ya que Wikipedia cualquier persona puede alterar información.  https://t.co/gkW8fnQUkz",es,[],[],['https://pbs.twimg.com/media/E0V0Pc6XMAQjT_3.jpg'],0,0,0,[],[],https://twitter.com/Arthurmont7/status/1388643878509678592,False,,1,https://pbs.twimg.com/media/E0V0Pc6XMAQjT_3.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Carlosnegretem', 'name': 'Carlos Luis', 'id': '914941453108998144'}]",,,,
1388643868300697601,1388643868300697601,2021-05-01 19:57:52 Hora est. Sudamérica Pacífico,2021-05-01,19:57:52,-0400,463827756,martinxile,Martin Bass Diaz !!,,"Celebren huasos culiaos , recuerdo un equipo que nos hizo 5-0 y llevan 20 años sin ganar el Macul y 8 años sin ganar de Local , este Equipo C de ColoColo con mas Entrenamiento y más partidos oficiales podría mejorar !!!",es,[],[],[],2,1,1,[],[],https://twitter.com/martinxile/status/1388643868300697601,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1388643719608426504,1388643719608426504,2021-05-01 19:57:17 Hora est. Sudamérica Pacífico,2021-05-01,19:57:17,-0400,106484754,mentat007,Roderick (Lavaplatosaurio),,"Me quedo con Gutiérrez, Pizarro, Cruz y Villanueva. Este último juega mucho más que Valencia por ejemplo #VamosColoColoCTM #VamosColoColo",es,[],[],[],0,0,3,"['vamoscolocoloctm', 'vamoscolocolo']",[],https://twitter.com/mentat007/status/1388643719608426504,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
